------------------------------------------------------------------
 dataset  k  step    acc   weights   best_weights     best_acc    
------------------------------------------------------------------
bupa  7  900    58.0294   [0, 26, 0, 52, 0, 13, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1150    75.6765   [0, 39, 39, 0, 13, 13, 0]   [0, 13, 26, 0, 13, 13, 39]     78.1471
bupa  3  1150    78.9118   [0, 39, 39, 0, 13, 13, 0]   [0, 13, 26, 0, 26, 13, 26]     82.2353
bupa  5  1200    76.7941   [0, 52, 13, 0, 13, 0, 26]   [0, 13, 26, 0, 13, 13, 39]     78.1471
bupa  3  1200    77.4412   [0, 52, 13, 0, 13, 0, 26]   [0, 13, 26, 0, 26, 13, 26]     82.2353
bupa  7  950    57.9118   [0, 26, 13, 26, 13, 13, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1216    78.1765   [0, 52, 26, 0, 0, 0, 26]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  5  1250    58.1176   [0, 65, 0, 39, 0, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1250    58.1176   [0, 65, 0, 39, 0, 0, 0]   [0, 13, 26, 0, 26, 13, 26]     82.2353
bupa  7  1000    77.7941   [0, 26, 39, 0, 0, 0, 39]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1300    58.0882   [13, 0, 0, 0, 13, 65, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1300    57.7353   [13, 0, 0, 0, 13, 65, 13]   [0, 13, 26, 0, 26, 13, 26]     82.2353
bupa  5  1350    76.0588   [13, 0, 0, 13, 78, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1350    77.7941   [13, 0, 0, 13, 78, 0, 0]   [0, 13, 26, 0, 26, 13, 26]     82.2353
bupa  7  1050    76.5294   [0, 39, 0, 0, 39, 0, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1400    57.9118   [13, 0, 0, 65, 13, 0, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1400    57.9118   [13, 0, 0, 65, 13, 0, 13]   [0, 13, 26, 0, 26, 13, 26]     82.2353
bupa  3  1421    82.2941   [13, 0, 13, 0, 26, 13, 39]   [13, 0, 13, 0, 26, 13, 39]     82.2941
bupa  7  1100    76.4706   [0, 39, 13, 0, 26, 0, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1450    76.1176   [13, 0, 13, 13, 39, 0, 26]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1450    81.3824   [13, 0, 13, 13, 39, 0, 26]   [13, 0, 13, 0, 26, 13, 39]     82.2941
bupa  5  1500    77.1765   [13, 0, 26, 0, 13, 39, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1150    77.1471   [0, 39, 39, 0, 13, 13, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  1498    82.3235   [13, 0, 26, 0, 13, 13, 39]   [13, 0, 26, 0, 13, 13, 39]     82.3235
bupa  3  1500    81.4706   [13, 0, 26, 0, 13, 39, 13]   [13, 0, 26, 0, 13, 13, 39]     82.3235
bupa  3  1517    82.3235   [13, 0, 26, 13, 13, 0, 39]   [13, 0, 26, 13, 13, 0, 39]     82.3235
bupa  5  1550    76.6176   [13, 0, 39, 0, 0, 39, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1200    76.7941   [0, 52, 13, 0, 13, 0, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  1550    81.4706   [13, 0, 39, 0, 0, 39, 13]   [13, 0, 26, 13, 13, 0, 39]     82.3235
bupa  5  1600    73.9412   [13, 0, 52, 26, 13, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1600    78.6176   [13, 0, 52, 26, 13, 0, 0]   [13, 0, 26, 13, 13, 0, 39]     82.3235
bupa  7  1250    58.1176   [0, 65, 0, 39, 0, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1650    57.8824   [13, 13, 0, 13, 0, 65, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1650    57.5882   [13, 13, 0, 13, 0, 65, 0]   [13, 0, 26, 13, 13, 0, 39]     82.3235
bupa  7  1300    58.0882   [13, 0, 0, 0, 13, 65, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1700    58.0294   [13, 13, 0, 78, 0, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1700    58.0294   [13, 13, 0, 78, 0, 0, 0]   [13, 0, 26, 13, 13, 0, 39]     82.3235
bupa  7  1350    76.8235   [13, 0, 0, 13, 78, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  1712    82.3529   [13, 13, 13, 0, 26, 0, 39]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  1750    75.9412   [13, 13, 13, 39, 13, 0, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1400    57.9118   [13, 0, 0, 65, 13, 0, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  1750    76.2647   [13, 13, 13, 39, 13, 0, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  1800    75.6176   [13, 13, 39, 0, 26, 13, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1450    77.8235   [13, 0, 13, 13, 39, 0, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  1800    81.2353   [13, 13, 39, 0, 26, 13, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  1850    58.2059   [13, 26, 0, 13, 0, 26, 26]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1850    59.0882   [13, 26, 0, 13, 0, 26, 26]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1500    77.4118   [13, 0, 26, 0, 13, 39, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1900    58.0882   [13, 26, 13, 13, 0, 26, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1900    58.9412   [13, 26, 13, 13, 0, 26, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1550    77.1471   [13, 0, 39, 0, 0, 39, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  1950    73.7941   [13, 26, 52, 0, 13, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  1950    78.4412   [13, 26, 52, 0, 13, 0, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1600    75.9412   [13, 0, 52, 26, 13, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2000    57.7353   [13, 39, 13, 13, 0, 26, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2000    58.3235   [13, 39, 13, 13, 0, 26, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1650    57.8824   [13, 13, 0, 13, 0, 65, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2050    58.1176   [13, 52, 13, 13, 0, 13, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2050    58.1176   [13, 52, 13, 13, 0, 13, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2100    74.7353   [26, 0, 0, 0, 39, 39, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1700    58.0294   [13, 13, 0, 78, 0, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  2100    77.0294   [26, 0, 0, 0, 39, 39, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2150    74.7353   [26, 0, 0, 39, 26, 0, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2150    77.1176   [26, 0, 0, 39, 26, 0, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2200    76.3235   [26, 0, 13, 26, 0, 13, 26]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1750    75.6471   [13, 13, 13, 39, 13, 0, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  2200    79.1471   [26, 0, 13, 26, 0, 13, 26]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2250    75.2647   [26, 0, 26, 39, 0, 0, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2250    79.6765   [26, 0, 26, 39, 0, 0, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1800    77.0294   [13, 13, 39, 0, 26, 13, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2300    76.5588   [26, 13, 0, 0, 26, 0, 39]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2300    81.8235   [26, 13, 0, 0, 26, 0, 39]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1850    58.2059   [13, 26, 0, 13, 0, 26, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2350    77.0882   [26, 13, 13, 0, 13, 0, 39]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2350    82.3529   [26, 13, 13, 0, 13, 0, 39]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2400    75.9118   [26, 13, 39, 0, 0, 0, 26]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  1900    58.0882   [13, 26, 13, 13, 0, 26, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  2400    81.4412   [26, 13, 39, 0, 0, 0, 26]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2450    77.3235   [26, 26, 13, 0, 0, 0, 39]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2450    80.2647   [26, 26, 13, 0, 0, 0, 39]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  1950    75.8235   [13, 26, 52, 0, 13, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2500    74.9706   [26, 39, 0, 13, 26, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2500    77.3529   [26, 39, 0, 13, 26, 0, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2000    57.7353   [13, 39, 13, 13, 0, 26, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2550    75.2647   [39, 0, 0, 0, 13, 39, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2550    79.6176   [39, 0, 0, 0, 13, 39, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2600    74.6765   [39, 0, 13, 0, 0, 39, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2600    79.6176   [39, 0, 13, 0, 0, 39, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2050    58.1176   [13, 52, 13, 13, 0, 13, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2650    74.7647   [39, 0, 26, 26, 13, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2650    79.4118   [39, 0, 26, 26, 13, 0, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2100    74.9706   [26, 0, 0, 0, 39, 39, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2700    74.8824   [39, 13, 0, 39, 13, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2700    77.2647   [39, 13, 0, 39, 13, 0, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2150    75.0588   [26, 0, 0, 39, 26, 0, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2750    75.2353   [39, 26, 0, 13, 13, 0, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2750    79.5882   [39, 26, 0, 13, 13, 0, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2200    74.8529   [26, 0, 13, 26, 0, 13, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2800    75.0882   [52, 0, 0, 0, 13, 26, 13]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2800    80.0588   [52, 0, 0, 0, 13, 26, 13]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2850    75.0294   [52, 0, 26, 0, 0, 26, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  7  2250    75.5294   [26, 0, 26, 39, 0, 0, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  3  2850    80.0882   [52, 0, 26, 0, 0, 26, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  2900    75.0882   [52, 26, 0, 0, 0, 26, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2900    80   [52, 26, 0, 0, 0, 26, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2300    77.5294   [26, 13, 0, 0, 26, 0, 39]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  5  2950    75.0294   [65, 0, 26, 0, 0, 13, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  2950    79.9412   [65, 0, 26, 0, 0, 13, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  5  3000    75.0882   [91, 0, 13, 0, 0, 0, 0]   [0, 52, 26, 0, 0, 0, 26]     78.1765
bupa  3  3000    80.0294   [91, 0, 13, 0, 0, 0, 0]   [13, 13, 13, 0, 26, 0, 39]     82.3529
bupa  7  2350    77.1176   [26, 13, 13, 0, 13, 0, 39]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2400    75.5882   [26, 13, 39, 0, 0, 0, 26]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2450    76.1471   [26, 26, 13, 0, 0, 0, 39]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2500    75.2647   [26, 39, 0, 13, 26, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2550    75.3235   [39, 0, 0, 0, 13, 39, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2600    74.0882   [39, 0, 13, 0, 0, 39, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2650    75.0588   [39, 0, 26, 26, 13, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2700    75.1176   [39, 13, 0, 39, 13, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2750    75.2353   [39, 26, 0, 13, 13, 0, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2800    75.1471   [52, 0, 0, 0, 13, 26, 13]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2850    75.1176   [52, 0, 26, 0, 0, 26, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2900    75.0882   [52, 26, 0, 0, 0, 26, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  2950    74.9706   [65, 0, 26, 0, 0, 13, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
bupa  7  3000    75.0882   [91, 0, 13, 0, 0, 0, 0]   [0, 13, 39, 13, 13, 0, 26]     78.2059
